player_id,family_name,given_name,count_tournaments
P-02000,Lacombe,Bernard,2
P-03548,Ladić,Dražen,1
P-02441,Lafont,Maurice,1
P-03020,Lafuente,not applicable,1
P-09795,Laghrissi,Abdeslam,1
P-00485,Lahm,Philipp,3
P-05280,Lahzami,Témime,1
P-08784,Laïfaoui,Abdelkader,1
P-09045,Laing,Antonio,1
P-08116,Lála,Jan,1
P-02455,Lalas,Alexi,2
P-02193,Lallana,Adam,1
P-07180,Lama,Bernard,1
P-04763,Lamá,not applicable,1
P-08285,Lamadrid,José Luis,1
P-09855,Lambert,Paul,1
P-08487,Lambert,Raoul,1
P-05551,Lambert,Rickie,1
P-04829,Lamoot,Robert,1
P-05255,Lampard,Frank,3
P-00075,Lamrani,Abdallah,1
P-05067,Lamriss,Abdelmajid,1
P-02519,Landa,Honorino,2
P-00786,Landini,Spartaco,1
P-06048,Landreau,Mickaël,2
P-05654,Landzaat,Denny,1
P-08761,Lang,Michael,2
P-02668,Lángara,Isidro,1
P-00306,Langendaal,Wim,1
P-05790,Langerak,Mitchell,1
P-05670,Langiller,Marcel,1
P-07875,Langón,Ronald,1
P-04992,Lantos,Mihály,1
P-02051,Lanza,Damián,1
P-08353,Lapetra,Carlos,1
P-08407,Lapper,Mike,1
P-04796,Lǎpuşneanu,Ion,1
P-01025,Lara,Alfonso,1
P-05939,Lara,Christian,1
P-00114,Lara,Diógenes,1
P-07576,Lara,Raúl,1
P-05950,Larbes,Salah,1
P-01046,Largov,Dimitar,1
P-03863,Larionov,Nikolay,1
P-01822,Larios,Jean-François,1
P-07155,Larios,Pablo,1
P-09350,Larrosa,Omar,1
P-05373,Larsen,Søren,1
P-04388,Larsson,Bo,3
P-09697,Larsson,Henrik,3
P-03266,Larsson,Lennart,1
P-00171,Larsson,Peter,1
P-08521,Larsson,Sebastian,1
P-07694,Larsson,Sven-Gunnar,2
P-02002,Latapy,Russell,1
P-02296,Latif,Mohamed,1
P-05772,Latifi,Ali,1
P-07200,Lato,Grzegorz,3
P-07575,Lauck,Reinhard,1
P-05195,Laudrup,Brian,1
P-00374,Laudrup,Michael,2
P-08713,Lauren,not applicable,2
P-06728,Laurent,Jean,1
P-09831,Laurent,Lucien,2
P-01482,Laursen,Jacob,1
P-06350,Laursen,Martin,1
P-07519,Lavalle,José María,1
P-01969,Lavezzi,Ezequiel,1
P-00535,Law,Denis,1
P-07631,Lawal,Garba,2
P-00720,Lawrence,Aaron,1
P-09014,Lawrence,Dennis,1
P-01608,Laxalt,Diego,1
P-01625,Layún,Miguel,2
P-09898,Lázár,Gyula,2
P-04047,Lazaridis,Stan,1
P-00613,Lazović,Danko,1
P-04430,Le Roux,Yvon,1
P-01076,Le Saux,Graeme,1
P-07767,Leal,Eugenio,1
P-00101,Leandré,Fritz,1
P-00232,Leandré,Joseph-Marion,1
P-00777,Leandro,not applicable,1
P-01197,Leão,not applicable,4
P-05774,Leblond,Michel,1
P-06357,Lebo,Lebo,1
P-01937,Leboeuf,Frank,2
P-02680,Leckie,Mathew,2
P-03842,Lecue,Simón,1
P-06348,Ledent,François,1
P-05994,Lediakhov,Igor,1
P-06759,Lee,Bum-young,1
P-07860,Lee,Chang-myung,1
P-06863,Lee,Chun-soo,2
P-09156,Lee,Chung-yong,2
P-06169,Lee,Dong-gook,2
P-05103,Lee,Eul-yong,2
P-01479,Lee,Francis,1
P-06284,Lee,Heung-sil,1
P-08105,Lee,Ho,1
P-05388,Lee,Jae-sung,1
P-01923,Lee,Jong-hwa,1
P-01725,Lee,Jung-soo,1
P-04162,Lee,Keun-hak,1
P-09490,Lee,Keun-ho,1
P-08192,Lee,Lim-saeng,1
P-00047,Lee,Min-sung,2
P-00721,Lee,Rob,1
P-08424,Lee,Sang-hun,1
P-00195,Lee,Sang-yi,1
P-08317,Lee,Sang-yoon,2
P-09458,Lee,Seung-woo,1
P-01997,Lee,Seung-yeoul,1
P-07206,Lee,Soo-nam,1
P-06424,Lee,Tae-ho,2
P-02025,Lee,Woon-jae,4
P-09891,Lee,Yong,2
P-04107,Lee,Young-jin,2
P-05222,Lee,Young-pyo,3
P-09432,Leek,Ken,1
P-06434,Leggat,Graham,1
P-02875,Leguía,Germán,2
P-04264,Leguizamón,Victoriano,1
P-04854,Lehman,William,1
P-02297,Lehmann,August,1
P-01975,Lehmann,Jens,3
P-08961,Lehmann,Stephan,1
P-09992,Lehner,Ernst,2
P-02491,Leighton,Jim,4
P-03648,Leimgruber,Werner,1
P-03549,Leite,Carvalho,2
P-00380,Leivinha,not applicable,1
P-08893,Lekgetho,Jacob,1
P-03011,Leko,Ivan,1
P-06257,Leko,Jerko,1
P-06742,Leković,Dragoje,2
P-07112,Lemar,Thomas,1
P-08117,Lembo,Alejandro,1
P-03610,Lenarduzzi,Bob,1
P-08922,Lennon,Aaron,2
P-00741,Lens,Jeremain,1
P-09528,León,Pedro Pablo,1
P-07636,Leonardo,not applicable,2
P-08786,Leoncini,Gianfranco,1
P-07401,Leonhardsen,Øyvind,2
P-09402,Leoni,Johnny,1
P-03023,Leônidas,not applicable,2
P-07341,Leopardi,Roberto,1
P-06347,Lepe,Hugo,1
P-03377,Lerager,Lukas,1
P-01480,Lerby,Søren,1
P-08391,Lerma,Jefferson,1
P-08425,Lerond,André,1
P-00104,Lesmes,Rafael,1
P-02865,Letchkov,Yordan,1
P-03618,Letelier,Juan Carlos,1
P-03302,Letsholonyane,Reneilwe,1
P-00746,Lettieri,Tino,1
P-02594,Levein,Craig,1
P-03569,Lewandowski,Mariusz,1
P-04804,Lewandowski,Robert,1
P-01098,Lewis,Eddie,2
P-08357,Lezcano,Claudio,1
P-04317,Lezcano,Juan Vicente,1
P-00822,Li,Chi-an,1
P-03904,Li,Dong-woon,1
P-00073,Li,Jong-kap,1
P-05162,Li,Ki-joo,1
P-04478,Li,Tie,1
P-07874,Li,Weifeng,1
P-02903,Li,Xiaopeng,1
P-06423,Libérati,Ernest,1
P-01097,Libiih,Thomas,2
P-02712,Libuda,Reinhard,1
P-06493,Lichtsteiner,Stephan,3
P-03967,Liebrich,Werner,1
P-04687,Liedholm,Nils,1
P-00909,Liédson,not applicable,1
P-08660,Liétaer,Noël,1
P-04424,Liliac,Gheorghe,1
P-00642,Lim,Zoong-sun,1
P-05013,Lima,not applicable,1
P-00482,Limam,Néjib,1
P-06781,Limpar,Anders,2
P-08673,Lindberg,Torsten,1
P-08230,Lindelöf,Victor,1
P-02527,Lindenberger,Klaus,2
P-02004,Linderholm,Arne,1
P-05018,Linderoth,Anders,1
P-07904,Linderoth,Tobias,2
P-08781,Lindman,Sven,1
P-02777,Lineker,Gary,2
P-06606,Linetty,Karol,1
P-09733,Lingard,Jesse,1
P-04627,Linke,Thomas,1
P-02759,Linzmaier,Manfred,1
P-03756,Lipošinović,Luka,1
P-04920,Lis,Kazimierz,1
P-08624,Litovchenko,Gennadiy,2
P-05795,Littbarski,Pierre,3
P-09103,Livaković,Dominik,1
P-02923,Livingstone,Sergio,1
P-04585,Lizarazu,Bixente,2
P-06656,Ljajić,Adem,1
P-03165,Ljubijankić,Zlatan,1
P-06480,Ljuboja,Danijel,1
P-01787,Ljung,Roger,2
P-01499,Ljungberg,Freddie,2
P-00581,Llamosa,Carlos,1
P-02409,Llense,René,2
P-01047,Llorente,Fernando,1
P-04732,Lloris,Hugo,3
P-09899,Lo Celso,Giovani,1
P-04607,Locatelli,Ugo,1
P-03361,Lochhead,Tony,1
P-09741,Locó,not applicable,1
P-02597,Lodeiro,Nicolás,2
P-08032,Lodetti,Giovanni,1
P-03303,Lodygin,Yuri,1
P-05201,Löfgren,Gösta,1
P-05298,Lofthouse,Nat,1
P-02739,Loftus-Cheek,Ruben,1
P-08700,Loga,Paul,1
P-04868,Logofet,Gennady,1
P-02996,Löhr,Hannes,1
P-07958,Loichot,Edmond,1
P-09410,Løken,Karl Petter,1
P-00496,Lokvenc,Vratislav,1
P-09929,Lombaerts,Nicolas,1
P-07184,Lombardo,Juan,1
P-09619,Lonnis,Erick,1
P-01138,Lopes,Anthony,1
P-09431,Lopes,not applicable,1
P-05046,Lopes,Wagner,1
P-05747,Lopetegui,Julen,1
P-03471,Lopez,Christian,2
P-04542,López,Antonio,1
P-05799,López,Arcadio,1
P-02013,López,Atilio,1
P-05333,López,Claudio,2
P-06581,López,Dante,1
P-03920,López,Gustavo,1
P-07242,López,Hilario,1
P-01367,López,Ligorio,1
P-00138,López,Luis,1
P-00431,López,Narciso,1
P-02402,López,Nelson,1
P-02494,López,Óscar,1
P-09789,López,Wílmer,1
P-09861,Lóránt,Gyula,1
P-02080,Lorenz,Max,2
P-08131,Lorenzi,Benito,2
P-01287,Lorenzo,Alfonso,1
P-07823,Lorenzo,Néstor,1
P-02310,Lores,Julio,1
P-09399,Lorimer,Peter,1
P-09000,Lörtscher,Ernst,1
P-05594,Losada,Julio,1
P-05600,Losi,Giacomo,1
P-07587,Lössl,Jonas,1
P-01431,Louis,Wilfried,1
P-02776,Louis,Xercès,1
P-03255,Lourenço,João,1
P-00603,Lovchev,Evgeny,1
P-04803,Love,not applicable,1
P-02502,Løvenkrands,Peter,1
P-05579,Lovren,Dejan,2
P-06971,Lowe,Onandi,1
P-09676,Löwe,Wolfram,1
P-00325,Lowery,Jamie,1
P-09755,Loyola,Nilson,1
P-08544,Lozano,Hirving,1
P-06845,Lozano,John Harold,2
P-01448,Lubański,Włodzimierz,1
P-03726,Lubse,Harry,1
P-02629,Lucescu,Mircea,1
P-04923,Lučić,Teddy,3
P-01527,Lúcio,not applicable,3
P-00397,Ludl,Josef,1
P-08768,Lugano,Diego,2
P-02506,Lugo,Gerardo,1
P-04944,Luhový,Milan,1
P-00750,Luís,Filipe,1
P-09583,Luisão,not applicable,2
P-07057,Luisinho,not applicable,2
P-01380,Luiz,David,1
P-02204,Luizão,not applicable,1
P-01454,Luizinho,not applicable,1
P-02175,Lukaku,Romelu,2
P-07174,Luković,Aleksandar,1
P-07732,Lulić,Senad,1
P-02539,Luna,Braulio,2
P-09289,Lundahl,Harry,1
P-09710,Lung,Silviu,1
P-01318,Lunyov,Andrey,1
P-05677,Luongo,Massimo,2
P-06191,Lupescu,Ioan,2
P-09486,Lupescu,Nicolae,1
P-08808,Lupu,Dănuț,1
P-04934,Luque,Albert,1
P-00328,Luque,Leopoldo,1
P-06646,Lusenti,Gerhard,1
P-05006,Lustig,Mikael,1
P-04987,Lustrinelli,Mauro,1
P-09138,Lustü,Steven,1
P-01238,Lutz,Friedel,1
P-02729,Luz,Luiz,1
P-03153,Łyko,Antoni,1
P-03110,Lynch,Tom,1
P-05358,Lyutyi,Volodymyr,1
P-00607,M'Bida,Grégoire,1
P-02086,M'Bolhi,Raïs,2
P-00970,M'Bom,Ephrem,1
P-08783,M'Boma,Patrick,2
P-05941,M'Fédé,Louis-Paul,2
P-05000,Ma,Mingyu,1
P-09505,Maâloul,Ali,1
P-04547,Maboang,Emmanuel,2
P-08718,Maca,Joe,1
P-08451,Macanga,André,1
P-06283,Macari,Lou,1
P-09515,Maceda,Antonio,2
P-06198,Maceiras,Julio,1
P-08917,Machado,Adolfo,1
P-07016,Machado,not applicable,1
P-07377,Machlas,Nikos,1
P-00960,Machos,Ferenc,1
P-02783,Machuca,Juan,1
P-08499,Machuca,Manuel,1
P-03428,Mackay,Dave,1
P-02071,Mackay,Jimmy,1
P-09675,MacKay,Keith,1
P-05414,Mackenzie,John,1
P-08494,Maclaren,Jamie,1
P-00436,MacLeod,Murdo,1
P-04814,Maculewicz,Henryk,1
P-05152,Madanchi,Mehrzad,1
P-01778,Madejski,Edward,1
P-05987,Madjer,Rabah,2
P-07238,Madsen,Peter,1
P-07701,Maduro,Hedwiges,1
P-02391,Maertens,Robert,1
P-00287,Mafu,Kibonge,1
P-03970,Mafuila,Mavuba,1
P-00693,Magalhães,Jaime,1
P-00470,Magallanes,Federico,1
P-08232,Magallón,Jonny,1
P-05132,Magaña,Raúl,1
P-08510,Magath,Felix,2
P-02676,Maggio,Christian,1
P-07140,Magli,Augusto,1
P-03033,Magnin,Ludovic,2
P-01162,Magnini,Ardico,1
P-06312,Magnusson,Benno,1
P-01150,Magnusson,Mats,1
P-03545,Magnússon,Hörður Björgvin,1
P-01298,Magriñá,José,1
P-03540,Maguire,Harry,1
P-00452,Mahdavikia,Mehdi,2
P-00323,Maher,Allan,1
P-02008,Mahini,Hossein,1
P-02725,Mahjoub,Abderrahmane,1
P-09243,Mählich,Roman,1
P-05219,Mahmoud,Labib,1
P-05862,Mahmoud,Shaker,1
P-06955,Mahouvé,Marcel,1
P-06973,Mahrez,Riyad,1
P-04648,Mahroufi,Mohammed,1
P-08087,Mahut,Philippe,1
P-06027,Mai,Karl,1
P-09704,Maicon,not applicable,2
P-00184,Maidana,Luis,1
P-02456,Maier,Sepp,4
P-05691,Maihoub,Alaa,1
P-07049,Mairesse,Jacques,1
P-05033,Maisonneuve,Brian,1
P-05988,Majd Teymouri,Hamid,1
P-02844,Majdan,Radosław,1
P-05085,Majer,Josef,1
P-00203,Majewski,Stefan,2
P-03616,Makanaky,Cyrille,1
P-02067,Makélélé,Claude,2
P-08839,Maki,Seiichiro,1
P-00633,Makino,Tomoaki,1
P-02271,Makoun,Jean,2
P-01736,Maku,Mayanga,1
P-00762,Malásquez,Eduardo,1
P-05816,Malatinský,Anton,1
P-07779,Målberg,Leif,1
P-00007,Malcolm,Stephen,1
P-01898,Malcolmson,Sam,1
P-00086,Maldera,Aldo,1
P-02969,Maldini,Cesare,1
P-01858,Maldini,Paolo,4
P-01634,Maldonado,Benjamin,1
P-09695,Malezas,Stelios,1
P-02980,Malick Diop,Pape,1
P-03680,Malm,Robert,1
P-03807,Malofeyev,Eduard,1
P-03934,Malouda,Florent,2
P-02889,Malpas,Maurice,2
P-05065,Mamam,Chérif Touré,1
P-00803,Mamat,Suat,1
P-04679,Mamić,Zoran,1
P-03777,Mamuwene,Mana,1
P-06427,Mamykin,Aleksei,1
P-01378,Mancini,Roberto,1
P-03657,Mancuso,Alejandro,1
P-01758,Mandanda,Steve,2
P-01477,Mandé,Sayouba,1
P-08329,Mandi,Aïssa,1
P-02667,Mandjeck,Georges,1
P-09489,Mandžukić,Mario,2
P-09095,Mané,Sadio,1
P-04673,Maneca,not applicable,1
P-06360,Maneiro,Ildo,1
P-08825,Manfredonia,Lionello,1
P-01055,Manga,not applicable,1
P-07965,Mangala,Eliaquim,1
P-02092,Manglitz,Manfred,1
P-07339,Maniatis,Giannis,1
P-06129,Manicera,Jorge,1
P-05696,Maniche,not applicable,1
P-04023,Mannion,Wilf,1
P-05348,Manoelzinho,not applicable,1
P-09714,Manolas,Kostas,1
P-08745,Manolas,Stelios,1
P-06335,Manolo,not applicable,1
P-03351,Manoshin,Nikolai,1
P-01607,Mansız,İlhan,1
P-08941,Mansour,Mustafa,1
P-04493,Mansouri,Faouzi,2
P-08828,Mansouri,Yazid,1
P-08262,Mansourian,Alireza,1
P-07334,Månsson,Arne,1
P-07195,Mantantu,Kidumu,1
P-09140,Mantegazza,Walter,1
P-02437,Mantorras,not applicable,1
P-05980,Mantula,Lav,1
P-05077,Manuel,Carlos,1
P-05762,Manuel,Garry,1
P-08061,Manzano,Mauricio,1
P-03489,Manzo,Armando,1
P-02536,Manzo,Rodolfo,1
P-09118,Manzur,Julio César,1
P-06378,Maquilón,Antonio,1
P-07847,Maradiaga,Ramón,1
P-06516,Maradona,Diego,4
P-03758,Marangos,Spiros,1
P-08415,Marañón,not applicable,1
P-04452,Marashliev,Dimitar,1
P-08135,Marcel,Jean-Jacques,2
P-07277,Marcelino,not applicable,1
P-09613,Marcelino,not applicable,1
P-08112,Marcelo,not applicable,2
P-08710,Marche,Roger,2
P-05777,Marchegiani,Luca,1
P-07366,Marchena,Carlos,2
P-03901,Marchena,Héctor,1
P-03890,Marchetti,Federico,1
P-03343,Marchisio,Claudio,2
P-05723,Marcos,not applicable,1
P-06536,Marcos,Rubén,1
P-06894,Marculeta,Martín,1
P-04283,Mareš,Pavel,1
P-08483,Margairaz,Xavier,1
P-04877,Margas,Javier,1
P-05478,Mari,Giacomo,2
P-03772,Marić,Enver,1
P-03534,Marić,Silvio,1
P-05674,Marin,Marko,1
P-04827,Marín,Luis,2
P-00765,Marín,Luis,1
P-09735,Marín,Rónald,1
P-08858,Marín Sabater,Luis,1
P-05041,Mariner,Paul,1
P-03492,Marinescu,Lucian,1
P-04666,Marinho,Jair,1
P-07188,Marini,Giampiero,1
P-02791,Mário,João,1
P-05363,Mariona,Salvador,1
P-05157,Mariotti,Alberto,1
P-09863,Mariz,Ivan,1
P-08182,Marjam,Adam,1
P-00296,Marjanović,Blagoje,1
P-02512,Markarov,Eduard,1
P-03888,Markos,Imre,1
P-03753,Markov,Aleksandar,1
P-04967,Markov,Plamen,1
P-05587,Marković,Bozidar,1
P-07929,Marković,Vlatko,1
P-04122,Marlin,Calvin,1
P-05934,Maroc,Karim,2
P-00244,Marocchi,Giancarlo,1
P-06908,Marques,Rui,1
P-02847,Márquez,Rafael,5
P-06179,Marquinhos,not applicable,1
P-09335,Marschall,Olaf,1
P-09941,Martens,Maurice,1
P-00188,Martim,not applicable,1
P-00667,Martim,not applicable,1
P-09153,Martin,Alvin,1
P-07003,Martin,Fred,1
P-04032,Martinelli,Joe,1
P-07476,Martínez,Eulogio,1
P-02612,Martínez,Fidel,1
P-06326,Martínez,Gilberto,2
P-00278,Martínez,Jackson,1
P-08195,Martínez,Javi,2
P-03360,Martínez,Jesús,1
P-03650,Martínez,Juan Ramón,1
P-01521,Martínez,Mario,1
P-00938,Martínez,Rony,1
P-03757,Martínez,Saturnino,1
P-08038,Martínez,Sergio,1
P-04708,Martínez,Walter,1
P-03773,Martínez,William,3
P-07936,Martins,Gelson,1
P-05380,Martins,Joel Antônio,1
P-05217,Martins,Jorge,1
P-02814,Martins,Obafemi,1
P-06545,Martins Indi,Bruno,1
P-00387,Martinsen,Alf,1
P-07063,Martos,Győző,2
P-00010,Martyn,Nigel,2
P-09194,Marzolini,Silvio,2
P-02385,Marzouki,Hamdi,1
P-01192,Marzouq,Mubarak,1
P-03854,Más,Oscar,1
P-02861,Masbahi,Ahmed,1
P-06163,Mascherano,Javier,4
P-02545,Mascheroni,Ernesto,1
P-07295,Maschinot,André,1
P-00974,Maschio,Humberto,1
P-04294,Mašek,Václav,1
P-00480,Masetti,Guido,2
P-05733,Masilela,Tsepo,1
P-03750,Masinga,Phil,1
P-02671,Maslachenko,Vladimir,2
P-04946,Maslyonkin,Anatoli,2
P-02438,Masnik,Juan Carlos,1
P-05317,Masný,Marián,1
P-07840,Masopust,Josef,2
P-03714,Máspoli,Roque,2
P-06521,Massad,Mohammad,1
P-02879,Massamba,Kilasu,1
P-03745,Massaro,Daniele,2
P-03930,Massing,Benjamin,1
P-04312,Masson,Don,1
P-08887,Mastroeni,Pablo,2
P-03539,Maszczyk,Zygmunt,1
P-07123,Masztaler,Bohdan,1
P-08708,Mata,Juan,2
P-05517,Matavž,Tim,1
P-06473,Materazzi,Marco,2
P-01726,Mateus,not applicable,1
P-03237,Mateuț,Dorin,1
P-02066,Mathers,David,1
P-08217,Mathesz,Imre,1
P-03978,Mathijsen,Joris,2
P-02894,Mathis,Clint,1
P-09506,Mathis,Roger,1
P-08531,Mathlouthi,Aymen,1
P-04391,Matić,Nemanja,1
P-09548,Matip,Joël,2
P-06453,Matmour,Karim,1
P-05250,Matosas,Roberto,1
P-01731,Mátrai,Sándor,3
P-01719,Matsuda,Naoki,1
P-06743,Matsui,Daisuke,1
P-01993,Matthäus,Lothar,5
P-05206,Matthews,Stanley,2
P-09767,Mattler,Étienne,3
P-06385,Mattrel,Carlo,1
P-08606,Matuidi,Blaise,2
P-01426,Matuš,Željko,1
P-06393,Matysek,Adam,1
P-04643,Matysik,Waldemar,2
P-03449,Maurinho,not applicable,1
P-08898,Mauron,Marcel,1
P-07017,Mavaddat,Bahram,1
P-00555,Mavrič,Matej,1
P-07249,Mavuba,Rio,1
P-02308,Maxwell,not applicable,1
P-08901,Mayanés,Luis,1
P-06567,Mayeregger,Ramón,1
P-03813,Mayouf,Abdullah,1
P-01779,Mazaheri,Mohammad Rashid,1
P-05082,Mazinho,not applicable,2
P-04480,Mazur,Włodzimierz,1
P-04514,Mazurkiewicz,Ladislao,3
P-09477,Mazzola,Sandro,3
P-02842,Mbappé,Kylian,1
P-08004,Mbengue,Adama,1
P-05937,Mbia,Stéphane,2
P-06442,Mbodji,Kara,1
P-07630,Mbouh,Émile,2
P-07516,McAllister,Gary,1
P-03295,McAteer,Jason,2
P-09261,McAvennie,Frank,1
P-07284,McBride,Brian,3
P-09470,McCall,Stuart,1
P-03822,McCarthy,Benni,2
P-03880,McCarthy,Mick,1
P-08866,McClelland,John,2
P-06232,McClure,Billy,1
P-04672,McCoist,Ally,1
P-00337,McColl,Ian,1
P-04159,McCreery,David,2
P-06892,McCrory,Sammy,1
P-04275,McDermott,Terry,1
P-04123,McDonald,Alan,1
P-09566,McDonald,Colin,1
P-00996,McGarry,Bill,1
P-09935,McGhee,Bart,1
P-08305,McGlinchey,Michael,1
P-06430,McGoldrick,Eddie,1
P-02118,McGowan,Ryan,1
P-02289,McGrain,Danny,2
P-07134,McGrath,Paul,2
P-04617,McIlroy,Jimmy,1
P-02964,McIlroy,Sammy,2
P-04157,McIlvenny,Ed,1
P-07807,McInally,Alan,1
P-06269,McKay,Matt,1
P-08423,McKimmie,Stewart,1
P-07153,McKinlay,Billy,1
P-06666,McKinlay,Tosh,1
P-09234,McLean,Willie,1
P-01589,McLeish,Alex,3
P-04260,McLoughlin,Alan,2
P-07223,McMahon,Steve,1
P-05294,McManaman,Steve,1
P-09231,McMichael,Alf,1
P-09577,McMillan,Ian,1
P-07590,McNally,Bernard,1
P-03765,McNamara,Jackie,1
P-09662,McParland,Peter,1
P-07398,McPherson,David,1
P-02864,McQueen,Gordon,2
P-05102,McStay,Paul,2
P-03621,Meazza,Giuseppe,2
P-03241,Mebus,Paul,1
P-06691,Medel,Gary,2
P-03497,Medford,Hernán,2
P-05081,Medina,Alberto,1
P-05069,Medina,Mario,1
P-08645,Medina Bello,Ramón,1
P-03945,Medjadi Liegeon,Abdellah,1
P-00313,Medjani,Carl,2
P-05104,Medunjanin,Haris,1
P-00345,Medved,Dirk,1
P-07511,Medwin,Terry,1
P-00019,Meeng,Frans Alfred,1
P-01710,Meer,Eissa,1
P-01780,Meer,Ibrahim,1
P-09553,Mees,Victor,1
P-06469,Meeuws,Walter,1
P-04623,Megharia,Fodil,1
P-03832,Mehmedi,Admir,1
P-02930,Meier,Eugen,2
P-02548,Meira,Fernando,1
P-06038,Meireles,Raul,2
P-08057,Méïté,Abdoulaye,1
P-09669,Mejía,Alexander,1
P-03933,Mejía,Dionisio,1
P-09392,Melgar,José Milton,1
P-05325,Melić,Vojislav,1
P-06584,Melki,Mourad,2
P-05765,Mellberg,Bror,2
P-05107,Mellberg,Olof,2
P-02023,Melliti,Sofiane,1
P-02605,Melo,Felipe,1
P-06937,Melogno,Ángel,1
P-07171,Mena,Eugenio,1
P-02352,Mena,Mario,1
P-00251,Menad,Djamel,1
P-07041,Mencel,János,1
P-01394,Mendes,Pedro,1
P-06477,Méndez,Édison,3
P-02001,Méndez,Gustavo,1
P-06376,Méndez,Mario,1
P-01243,Méndez,Mario,1
P-09957,Méndez,Omar,1
P-00410,Méndez,Rafael,1
P-05346,Méndez,Sergio,1
P-02339,Mendieta,Gaizka,1
P-05874,Mendizábal,Guillermo,1
P-02600,Mendonça,Jorge,1
P-04900,Mendonça,not applicable,1
P-00933,Mendoza,Alexis,2
P-02900,Mendoza,Alfredo,1
P-06217,Mendoza,Sergio,1
P-05755,Mendy,Benjamin,1
P-09999,Mendyl,Hamza,1
P-04327,Menéndez,Norberto,1
P-05598,Mengálvio,not applicable,1
P-04242,Menichelli,Giampaolo,1
P-02695,Mensah,John,2
P-02694,Mensah,Jonathan,2
P-00951,Menzo,Stanley,1
P-07113,Meola,Tony,3
P-07359,Mercado,Gabriel,1
P-05040,Mercado,Magdaleno,1
P-09255,Mercado,Sigifredo,1
P-05519,Meredith,James,1
P-07761,Meriah,Yassine,1
P-02934,Mermans,Joseph,1
P-03667,Meroni,Luigi,1
P-01492,Merrick,Gil,1
P-00635,Merry,Abdelkrim,1
P-00646,Merry,Mustafa,1
P-01290,Merson,Paul,1
P-06609,Mertens,Dries,2
P-00260,Mertesacker,Per,3
P-05824,Merzekane,Chaabane,1
P-05215,Mesbah,Djamel,2
P-05967,Mesén,Álvaro,2
P-01686,Meskhi,Mikhail,1
P-00820,Mešković,Rizah,1
P-06410,Messi,Lionel,4
P-07715,Messlender,Gerald,1
P-08722,Mészáros,Ferenc,2
P-01793,Mészöly,Kálmán,2
P-08406,Metodiev,Vasil,1
P-05455,Metreveli,Slava,3
P-00198,Mettomo,Lucien,1
P-05707,Metzelder,Christoph,2
P-09544,Metzner,Karl-Heinz,1
P-05305,Meunier,Thomas,1
P-06010,Meza,Maximiliano,1
P-01400,Mhedhebi,Imed,1
P-00445,Mialo,Mwape,1
P-02687,Michaelsen,Jan,1
P-08822,Michel,Henri,1
P-08693,Michel,Luis Ernesto,1
P-08314,Michel,Niek,1
P-09467,Míchel,not applicable,2
P-05621,Micoud,Johan,1
P-03597,Mifflin,Ramón,1
P-09644,Migas,Václav,1
P-00863,Mignolet,Simon,2
P-08915,Miguel,not applicable,2
P-03260,Migueli,not applicable,1
P-06216,Míguez,Oscar,2
P-05593,Mihailov,Atanas,1
P-05511,Mihajlović,Dragoslav,1
P-00714,Mihajlović,Prvoslav,1
P-00070,Mihajlović,Siniša,1
P-09368,Mihali,Gheorghe,1
P-03133,Mihaylov,Borislav,3
P-06153,Mihtarski,Petar,1
P-02321,Mijatović,Predrag,1
P-01526,Mijnders,Kees,1
P-00276,Mikel,John Obi,2
P-03478,Mikloško,Luděk,1
P-03487,Mila,Sebastian,1
P-08986,Milanov,Kiril,1
P-08980,Milar,Denis,1
P-07326,Milburn,Jackie,1
P-02031,Mild,Håkan,1
P-04766,Milenković,Nikola,1
P-06213,Milevskyi,Artem,1
P-09081,Milijaš,Nenad,1
P-06485,Milik,Arkadiusz,1
P-01748,Milinković-Savić,Sergej,1
P-02198,Milinovič,Željko,1
P-04657,Milisavljevic,Jim,1
P-05822,Milito,Diego,1
P-06557,Milito,Gabriel,1
P-07201,Milivojević,Luka,1
P-04398,Mill,Frank,1
P-00994,Milla,Roger,3
P-04113,Millar,Rodrigo,1
P-08509,Millecamps,Luc,1
P-03924,Millecamps,Marc,1
P-07963,Miller,Colin,1
P-03586,Miller,Roy,1
P-03465,Miller,Willie,2
P-04532,Milligan,Mark,4
P-00925,Mills,Danny,1
P-09667,Mills,Mick,1
P-04427,Milner,James,2
P-08330,Milošević,Savo,2
P-02407,Milovanov,Sima,1
P-04151,Miloy,not applicable,1
P-01358,Milutinović,Milorad,1
P-05338,Milutinović,Miloš,2
P-05343,Min,Byung-dae,1
P-01385,Mina,Yerry,1
P-05076,Miñambres,Felipe,1
P-02999,Minavand,Mehrdad,1
P-01094,Minda,Oswaldo,1
P-01948,Mineiro,not applicable,1
P-09050,Minelli,Severino,2
P-06363,Minotti,Lorenzo,1
P-06515,Minou,Antonis,1
P-09975,Miracca,José,1
P-08027,Mirallas,Kevin,1
P-07642,Miranchuk,Aleksei,1
P-02241,Miranchuk,Anton,1
P-04719,Miranda,Agustín,1
P-09982,Miranda,not applicable,1
P-09379,Mirandinha,not applicable,1
P-06448,Mirković,Zoran,1
P-00050,Mirzapour,Ebrahim,1
P-08186,Misimović,Zvjezdan,1
P-00065,Mitchell,Dale,1
P-07614,Mitić,Rajko,2
P-04999,Mitkov,Vasil,1
P-00352,Mitroglou,Kostas,1
